c_r_rc_100_100/c101.txt ,1.686874465,1.686874465,0,4.274279118,,Instancia,Soluci—n inicial 1era iteraci—n,Mejor Soluci—n Inicial,Mejor Encontrado ILS,GAP %,Tiempo (s)
c_r_rc_100_100/c104.txt ,1.345538588,1.345538588,0,5.021029949,,,,,,,
c_r_rc_100_100/c104.txt ,1.342626539,1.342626539,0,5.517024994,,,,,,,
c_r_rc_100_100/c104.txt ,1.337336973,1.344162127,0.510354102,9.124581099,,,,,,,
c_r_rc_100_100/c104.txt ,1.345399667,1.346311557,0.06777838,8.019830942,,,,,,,
c_r_rc_100_100/c104.txt ,1.351264632,1.351264632,0,4.901946068,,,,,,,
c_r_rc_100_100/c104.txt ,1.343932172,1.352919046,0.668699961,11.337466,,,,,,,
c_r_rc_100_100/c104.txt ,1.329800645,1.353065283,1.749483117,6.265096903,,,,,,,
c_r_rc_100_100/c104.txt ,1.342704061,1.353065283,0.771668309,13.30155492,,,,,,,
c_r_rc_100_100/c104.txt ,1.344358475,1.346731086,0.176486523,11.66223216,,,,,,,
c_r_rc_100_100/c104.txt ,1.330220174,1.352499517,1.674861327,7.967670918,,,,,,,
c_r_rc_100_100/c104.txt ,1.351264632,1.351264632,0,6.115109921,,,,,,,
c_r_rc_100_100/c104.txt ,1.333717187,1.337744213,0.301939986,7.919233084,,,,,,,
c_r_rc_100_100/c104.txt ,1.327455837,1.350845103,1.761961905,7.741374969,,,,,,,
c_r_rc_100_100/c104.txt ,1.342142955,1.342142955,0,4.964283943,,,,,,,
c_r_rc_100_100/c104.txt ,1.353484812,1.353484812,0,4.860949039,,,,,,,
c_r_rc_100_100/c104.txt ,1.344358475,1.346433544,0.15435388,6.637727022,,,,,,,
c_r_rc_100_100/c104.txt ,1.344493278,1.344493278,0,4.567378998,,,,,,,
c_r_rc_100_100/c104.txt ,1.329817593,1.345745792,1.197773182,10.02805996,,,,,,,
c_r_rc_100_100/c104.txt ,1.33739287,1.352919046,1.160928576,8.056806087,,,,,,,
c_r_rc_100_100/c104.txt ,1.342223958,1.342223958,0,4.543882132,,,,,,,
c_r_rc_100_100/c104.txt ,1.34699931,1.34699931,0,4.591773033,,,,,,,
c_r_rc_100_100/c104.txt ,1.353484812,1.353484812,0,4.616559029,,,,,,,
c_r_rc_100_100/c104.txt ,1.351264632,1.351264632,0,4.63714695,,,,,,,
c_r_rc_100_100/c104.txt ,1.344549176,1.344549176,0,4.694237947,,,,,,,
c_r_rc_100_100/c104.txt ,1.342223958,1.344700482,0.184508972,7.121176004,,,,,,,
c_r_rc_100_100/c104.txt ,1.343884174,1.343884174,0,4.702913046,,,,,,,
c_r_rc_100_100/c104.txt ,1.335808759,1.34576274,0.745165177,6.455982208,,,,,,,
c_r_rc_100_100/c104.txt ,1.338431965,1.343192232,0.355659977,6.501869202,,,,,,,
c_r_rc_100_100/c104.txt ,1.342911265,1.342911265,0,4.561406851,,,,,,,
c_r_rc_100_100/c104.txt ,1.335933833,1.352499517,1.240007807,6.551838875,,,,,,,
c_r_rc_100_100/c104.txt ,1.336560566,1.345399667,0.661331886,6.534275055,,,,,,,
c_r_rc_100_100/c104.txt ,1.351264632,1.351264632,0,4.574666977,,,,,,,
c_r_rc_100_100/c104.txt ,1.346104354,1.346104354,0,4.595762014,,,,,,,
c_r_rc_100_100/c104.txt ,1.352499517,1.352499517,0,4.513453007,,,,,,,
c_r_rc_100_100/c104.txt ,1.334065968,1.344968705,0.817256276,10.16255903,,,,,,,
c_r_rc_100_100/c104.txt ,1.351264632,1.351264632,0,4.757069826,,,,,,,
c_r_rc_100_100/c104.txt ,1.337588247,1.346104354,0.63667623,7.335407972,,,,,,,
c_r_rc_100_100/c104.txt ,1.330024797,1.353484812,1.763878001,8.568876982,,,,,,,
c_r_rc_100_100/c104.txt ,1.336157986,1.353484812,1.29676479,10.86623096,,,,,,,
c_r_rc_100_100/c104.txt ,1.337320024,1.346311557,0.672354648,7.206207037,,,,,,,
c_r_rc_100_100/c104.txt ,1.344359601,1.345816541,0.10837422,8.56430006,,,,,,,
c_r_rc_100_100/c104.txt ,1.352499517,1.352499517,0,4.537807941,,,,,,,
c_r_rc_100_100/c104.txt ,1.344351702,1.345397012,0.07775569,7.679718971,,,,,,,
c_r_rc_100_100/c104.txt ,1.338305319,1.345534471,0.540172123,6.159430981,,,,,,,
c_r_rc_100_100/c104.txt ,1.338019209,1.344497938,0.484202957,6.562685013,,,,,,,
c_r_rc_100_100/c104.txt ,1.335738456,1.344504711,0.65628528,7.239146948,,,,,,,
c_r_rc_100_100/c104.txt ,1.345114942,1.345114942,0,4.665616989,,,,,,,
c_r_rc_100_100/c104.txt ,1.335933833,1.343878372,0.594680566,6.819210052,,,,,,,
c_r_rc_100_100/c104.txt ,1.352919046,1.352919046,0,4.557192087,,,,,,,
c_r_rc_100_100/c104.txt ,1.342894762,1.342894762,0,4.657215118,,,,,,,
c_r_rc_100_100/c104.txt ,1.346165321,1.346165321,0,4.575418949,,,,,,,
c_r_rc_100_100/c104.txt ,1.330220174,1.346382306,1.214996758,6.423315048,,,,,,,
c_r_rc_100_100/c104.txt ,1.337588247,1.345745792,0.609869634,6.371660948,,,,,,,
c_r_rc_100_100/c104.txt ,1.350845103,1.350845103,0,4.701856852,,,,,,,
c_r_rc_100_100/c104.txt ,1.346579781,1.346579781,0,4.741384029,,,,,,,
c_r_rc_100_100/c104.txt ,1.343938946,1.343938946,0,4.60086894,,,,,,,
c_r_rc_100_100/c104.txt ,1.351264632,1.351264632,0,4.691121817,,,,,,,
c_r_rc_100_100/c104.txt ,1.337195396,1.352499517,1.144494043,8.431256056,,,,,,,
c_r_rc_100_100/c104.txt ,1.337181103,1.344863667,0.574534289,6.113403082,,,,,,,
c_r_rc_100_100/c104.txt ,1.344351702,1.344351702,0,4.637403011,,,,,,,
c_r_rc_100_100/c104.txt ,1.352919046,1.352919046,0,4.64993,,,,,,,
c_r_rc_100_100/c104.txt ,1.343932172,1.344280953,0.025952236,7.092386961,,,,,,,
c_r_rc_100_100/c104.txt ,1.345908977,1.346731086,0.061082115,8.276697159,,,,,,,
c_r_rc_100_100/c104.txt ,1.337812399,1.344444138,0.495715117,10.19905901,,,,,,,
c_r_rc_100_100/c104.txt ,1.329871394,1.352919046,1.733073807,6.72176981,,,,,,,
c_r_rc_100_100/c104.txt ,1.352499517,1.352499517,0,4.615558147,,,,,,,
c_r_rc_100_100/c104.txt ,1.352499517,1.352499517,0,4.540976048,,,,,,,
c_r_rc_100_100/c104.txt ,1.353484812,1.353484812,0,4.50357604,,,,,,,
c_r_rc_100_100/c104.txt ,1.344711915,1.344711915,0,4.577395201,,,,,,,
c_r_rc_100_100/c104.txt ,1.350845103,1.350845103,0,4.608279943,,,,,,,
c_r_rc_100_100/c104.txt ,1.327999995,1.353484812,1.919037444,6.894260883,,,,,,,
c_r_rc_100_100/c104.txt ,1.3378662,1.3378662,0,4.563831091,,,,,,,
c_r_rc_100_100/c104.txt ,1.344297901,1.344297901,0,4.599107981,,,,,,,
c_r_rc_100_100/c104.txt ,1.351264632,1.351264632,0,4.600816965,,,,,,,
c_r_rc_100_100/c104.txt ,1.335540982,1.344108327,0.641488725,9.216608047,,,,,,,
c_r_rc_100_100/c104.txt ,1.342838865,1.342838865,0,4.504413843,,,,,,,
c_r_rc_100_100/c104.txt ,1.353484812,1.353484812,0,4.641064167,,,,,,,
c_r_rc_100_100/c104.txt ,1.353484812,1.353484812,0,4.583794117,,,,,,,
c_r_rc_100_100/c104.txt ,1.345266247,1.346165321,0.066832392,7.904990196,,,,,,,
c_r_rc_100_100/c104.txt ,1.330024797,1.336564099,0.491667683,6.293984175,,,,,,,
c_r_rc_100_100/c104.txt ,1.346104354,1.346104354,0,4.614469051,,,,,,,
c_r_rc_100_100/c104.txt ,1.336832322,1.342894762,0.453492915,8.182474136,,,,,,,
c_r_rc_100_100/c104.txt ,1.351264632,1.351264632,0,4.606544971,,,,,,,
c_r_rc_100_100/c104.txt ,1.353065283,1.353065283,0,4.614289999,,,,,,,
c_r_rc_100_100/c104.txt ,1.335540982,1.343314291,0.582034534,6.745555162,,,,,,,
c_r_rc_100_100/c104.txt ,1.352919046,1.352919046,0,4.583588839,,,,,,,
c_r_rc_100_100/c104.txt ,1.337902738,1.345266247,0.550377038,6.208832026,,,,,,,
c_r_rc_100_100/c104.txt ,1.346731086,1.346731086,0,4.559350967,,,,,,,
c_r_rc_100_100/c104.txt ,1.335889762,1.342562484,0.499496451,6.193128824,,,,,,,
c_r_rc_100_100/c104.txt ,1.327580466,1.343743569,1.21748577,6.478764057,,,,,,,
c_r_rc_100_100/c104.txt ,1.353484812,1.353484812,0,4.616883993,,,,,,,
c_r_rc_100_100/c104.txt ,1.334541394,1.343932172,0.703670794,6.566277981,,,,,,,
c_r_rc_100_100/c104.txt ,1.342894762,1.344917467,0.150622723,9.892160892,,,,,,,
c_r_rc_100_100/c104.txt ,1.335889762,1.342562484,0.499496451,9.578228951,,,,,,,
c_r_rc_100_100/c104.txt ,1.352499517,1.352499517,0,4.694339991,,,,,,,
c_r_rc_100_100/c104.txt ,1.342223958,1.342223958,0,4.625766993,,,,,,,
c_r_rc_100_100/c104.txt ,1.329676017,1.346523883,1.267065523,6.360200882,,,,,,,
c_r_rc_100_100/c104.txt ,1.335121453,1.346014015,0.815848079,6.920373201,,,,,,,
c_r_rc_100_100/c104.txt ,1.352919046,1.352919046,0,4.558824062,,,,,,,
c_r_rc_100_100/c104.txt ,1.336560566,1.345908977,0.699437867,7.777342081,,,,,,,
c_r_rc_100_100/c104.txt ,1.337767934,1.345534471,0.580559314,6.366936922,,,,,,,
c_r_rc_100_100/c104.txt ,1.345958118,1.345958118,0,4.497519016,,,,,,,
c_r_rc_100_100/c104.txt ,1.350845103,1.350845103,0,4.684602976,,,,,,,
c_r_rc_100_100/c104.txt ,1.346311557,1.346311557,0,4.662602901,,,,,,,
c_r_rc_100_100/c104.txt ,1.343314291,1.343314291,0,4.579841852,,,,,,,
c_r_rc_100_100/c104.txt ,1.346311557,1.346311557,0,4.578903914,,,,,,,
c_r_rc_100_100/c104.txt ,1.342643487,1.346311557,0.273197609,8.156609058,,,,,,,
c_r_rc_100_100/c104.txt ,1.345534471,1.34699931,0.108866705,8.182618141,,,,,,,
c_r_rc_100_100/c104.txt ,1.344497938,1.344497938,0,4.57903409,,,,,,,
c_r_rc_100_100/c104.txt ,1.346165321,1.346165321,0,4.632236004,,,,,,,
c_r_rc_100_100/c104.txt ,1.345343211,1.345343211,0,4.628271818,,,,,,,
c_r_rc_100_100/c104.txt ,1.337537009,1.352919046,1.150027047,7.155498028,,,,,,,
c_r_rc_100_100/c104.txt ,1.342759959,1.344303704,0.114968034,8.871500969,,,,,,,
c_r_rc_100_100/c104.txt ,1.352919046,1.352919046,0,4.835210085,,,,,,,
c_r_rc_100_100/c104.txt ,1.337739553,1.344917467,0.536570354,6.793492794,,,,,,,
c_r_rc_100_100/c104.txt ,1.338378165,1.345059044,0.499177226,6.419421911,,,,,,,
c_r_rc_100_100/c104.txt ,1.344497938,1.344497938,0,4.598053932,,,,,,,
c_r_rc_100_100/c104.txt ,1.344846718,1.346104354,0.093515155,6.479146957,,,,,,,
c_r_rc_100_100/c104.txt ,1.338573542,1.346731086,0.609420723,7.172764063,,,,,,,
c_r_rc_100_100/c104.txt ,1.345908977,1.345908977,0,4.614954948,,,,,,,
c_r_rc_100_100/c104.txt ,1.345816541,1.345816541,0,4.667094946,,,,,,,
c_r_rc_100_100/c104.txt ,1.352919046,1.352919046,0,4.610478163,,,,,,,
c_r_rc_100_100/c104.txt ,1.342643487,1.34699931,0.324421368,6.55755496,,,,,,,
c_r_rc_100_100/c104.txt ,1.345816541,1.346014015,0.014673228,10.34784102,,,,,,,
c_r_rc_100_100/c104.txt ,1.344917467,1.344917467,0,4.810067892,,,,,,,
c_r_rc_100_100/c104.txt ,1.343688797,1.343688797,0,4.614779949,,,,,,,
c_r_rc_100_100/c104.txt ,1.344639515,1.344639515,0,4.96419692,,,,,,,
c_r_rc_100_100/c104.txt ,1.344162127,1.344700482,0.040051371,8.478419065,,,,,,,
c_r_rc_100_100/c104.txt ,1.337744213,1.346165321,0.629500648,11.30712295,,,,,,,
c_r_rc_100_100/c104.txt ,1.343878372,1.346014015,0.158916389,8.511134863,,,,,,,
c_r_rc_100_100/c104.txt ,1.337195396,1.344493278,0.54576039,6.879204988,,,,,,,
c_r_rc_100_100/c104.txt ,1.342419335,1.345114942,0.200802106,7.258085012,,,,,,,
c_r_rc_100_100/c104.txt ,1.335682559,1.33821498,0.189597553,7.605050087,,,,,,,
c_r_rc_100_100/c104.txt ,1.344493278,1.344493278,0,4.846472979,,,,,,,
c_r_rc_100_100/c104.txt ,1.342419335,1.342419335,0,4.654015064,,,,,,,
c_r_rc_100_100/c104.txt ,1.350845103,1.350845103,0,4.814106941,,,,,,,
c_r_rc_100_100/c104.txt ,1.353065283,1.353065283,0,5.002453089,,,,,,,
c_r_rc_100_100/c104.txt ,1.34699931,1.34699931,0,4.642613888,,,,,,,
c_r_rc_100_100/c104.txt ,1.344504711,1.346165321,0.123510892,8.689893007,,,,,,,
c_r_rc_100_100/c104.txt ,1.335736359,1.335736359,0,4.514183044,,,,,,,
c_r_rc_100_100/c104.txt ,1.34576274,1.34576274,0,4.748584032,,,,,,,
c_r_rc_100_100/c104.txt ,1.344359601,1.344359601,0,4.660073042,,,,,,,
c_r_rc_100_100/c104.txt ,1.345397012,1.345397012,0,4.664344072,,,,,,,
c_r_rc_100_100/c104.txt ,1.353065283,1.353065283,0,4.647310972,,,,,,,
c_r_rc_100_100/c104.txt ,1.342759959,1.342759959,0,4.755388975,,,,,,,
c_r_rc_100_100/c104.txt ,1.352919046,1.352919046,0,4.663276196,,,,,,,
c_r_rc_100_100/c104.txt ,1.352919046,1.352919046,0,4.576153994,,,,,,,
c_r_rc_100_100/c104.txt ,1.350845103,1.350845103,0,4.636186123,,,,,,,
c_r_rc_100_100/c104.txt ,1.343742598,1.343742598,0,4.627636194,,,,,,,
c_r_rc_100_100/c104.txt ,1.350845103,1.350845103,0,4.505411148,,,,,,,
c_r_rc_100_100/c104.txt ,1.344073749,1.34477913,0.052480832,7.161977053,,,,,,,
c_r_rc_100_100/c104.txt ,1.337956538,1.34699931,0.675864385,6.486981153,,,,,,,
c_r_rc_100_100/c104.txt ,1.346328506,1.346328506,0,4.706097126,,,,,,,
c_r_rc_100_100/c104.txt ,1.344504711,1.344504711,0,4.580555916,,,,,,,
c_r_rc_100_100/c104.txt ,1.343688797,1.343688797,0,4.576169014,,,,,,,
c_r_rc_100_100/c104.txt ,1.335933833,1.352499517,1.240007807,6.446244955,,,,,,,
c_r_rc_100_100/c104.txt ,1.338378165,1.344351702,0.446326519,6.829498053,,,,,,,
c_r_rc_100_100/c104.txt ,1.336286147,1.337588247,0.097441742,7.921536207,,,,,,,
c_r_rc_100_100/c104.txt ,1.353484812,1.353484812,0,4.531095982,,,,,,,
c_r_rc_100_100/c104.txt ,1.337446671,1.353065283,1.16779327,7.917825937,,,,,,,
c_r_rc_100_100/c104.txt ,1.352499517,1.352499517,0,4.53408885,,,,,,,
c_r_rc_100_100/c104.txt ,1.344108327,1.345534471,0.106103375,6.827868938,,,,,,,
c_r_rc_100_100/c104.txt ,1.34492424,1.352499517,0.563249341,7.091860056,,,,,,,
c_r_rc_100_100/c104.txt ,1.346328506,1.346328506,0,4.625997067,,,,,,,
c_r_rc_100_100/c104.txt ,1.337690412,1.353065283,1.149359384,6.528169155,,,,,,,
c_r_rc_100_100/c104.txt ,1.352499517,1.352499517,0,4.631889105,,,,,,,
c_r_rc_100_100/c104.txt ,1.353484812,1.353484812,0,4.652837038,,,,,,,
c_r_rc_100_100/c104.txt ,1.353065283,1.353065283,0,4.451996088,,,,,,,
c_r_rc_100_100/c104.txt ,1.336141037,1.34492424,0.657356007,7.288924932,,,,,,,
c_r_rc_100_100/c104.txt ,1.344280953,1.344510907,0.01710611,6.930742979,,,,,,,
c_r_rc_100_100/c104.txt ,1.342508684,1.344303704,0.133706367,8.063531876,,,,,,,
c_r_rc_100_100/c104.txt ,1.338109942,1.346433544,0.622041779,6.763082981,,,,,,,
c_r_rc_100_100/c104.txt ,1.338226413,1.343742598,0.412201152,8.040194988,,,,,,,
c_r_rc_100_100/c104.txt ,1.350845103,1.350845103,0,4.601993084,,,,,,,
c_r_rc_100_100/c104.txt ,1.350845103,1.350845103,0,4.696519852,,,,,,,
c_r_rc_100_100/c104.txt ,1.346328506,1.346328506,0,4.670439005,,,,,,,
c_r_rc_100_100/c104.txt ,1.346523883,1.346523883,0,4.512539148,,,,,,,
c_r_rc_100_100/c104.txt ,1.344510907,1.344510907,0,4.591614008,,,,,,,
c_r_rc_100_100/c104.txt ,1.345399667,1.345399667,0,4.586323023,,,,,,,
c_r_rc_100_100/c105.txt ,1.353265155,1.387326069,2.516943068,4.964501858,,,,,,,
c_r_rc_100_100/c105.txt ,1.206159621,1.28085634,6.192938093,6.758814812,,,,,,,
c_r_rc_100_100/c105.txt ,1.240481679,1.391214114,12.15112143,6.494863033,,,,,,,
c_r_rc_100_100/c105.txt ,1.27829191,1.27829191,0,4.530354023,,,,,,,
c_r_rc_100_100/c105.txt ,1.207507711,1.401992876,16.10632904,11.09478617,,,,,,,
c_r_rc_100_100/c105.txt ,1.320378575,1.312308815,0.611170233,9.320626974,,,,,,,
c_r_rc_100_100/c105.txt ,1.157285478,1.310962031,13.27905311,10.28530502,,,,,,,
c_r_rc_100_100/c105.txt ,1.325783247,1.325783247,0,4.511816025,,,,,,,
c_r_rc_100_100/c105.txt ,1.244426609,1.325881531,6.54557857,6.305983067,,,,,,,
c_r_rc_100_100/c105.txt ,1.231217694,1.280490797,4.001981352,5.180278063,,,,,,,
c_r_rc_100_100/c105.txt ,1.220069993,1.362001714,11.63308022,10.87739921,,,,,,,
c_r_rc_100_100/c105.txt ,1.349432472,1.383217149,2.50362119,9.454036951,,,,,,,
c_r_rc_100_100/c105.txt ,1.281580636,1.281580636,0,4.488510847,,,,,,,
c_r_rc_100_100/c105.txt ,1.298969564,1.343538316,3.431085169,8.378877163,,,,,,,
c_r_rc_100_100/c105.txt ,1.26684058,1.300901494,2.688650336,4.964592934,,,,,,,
c_r_rc_100_100/c105.txt ,1.209960945,1.301966431,7.60400464,5.249162912,,,,,,,
c_r_rc_100_100/c105.txt ,1.288975231,1.374250766,6.61576208,6.251816988,,,,,,,
c_r_rc_100_100/c105.txt ,1.242616611,1.332960874,7.270485657,11.68998504,,,,,,,
c_r_rc_100_100/c105.txt ,1.345619668,1.345619668,0,4.47618103,,,,,,,
c_r_rc_100_100/c105.txt ,1.252453714,1.388489216,10.86151928,8.220815897,,,,,,,
c_r_rc_100_100/c105.txt ,1.349780703,1.37975539,2.220707896,6.51662612,,,,,,,
c_r_rc_100_100/c105.txt ,1.298930613,1.298930613,0,4.569213867,,,,,,,
c_r_rc_100_100/c105.txt ,1.260313599,1.327708073,5.347436843,8.387179136,,,,,,,
c_r_rc_100_100/c105.txt ,1.2655389,1.374225341,8.588154907,9.029153109,,,,,,,
c_r_rc_100_100/c105.txt ,1.284863293,1.393575159,8.460967518,12.36953306,,,,,,,
c_r_rc_100_100/c105.txt ,1.247093665,1.335490909,7.08826023,15.52041292,,,,,,,
c_r_rc_100_100/c105.txt ,1.293485482,1.39116589,7.551720427,9.140318871,,,,,,,
c_r_rc_100_100/c105.txt ,1.239870392,1.328069286,7.113557566,10.05852318,,,,,,,
c_r_rc_100_100/c105.txt ,1.262783851,1.345339976,6.537629188,8.738337994,,,,,,,
c_r_rc_100_100/c105.txt ,1.264889104,1.302910041,3.005871151,5.142242908,,,,,,,
c_r_rc_100_100/c105.txt ,1.31010318,1.326261511,1.233363286,5.889005899,,,,,,,
c_r_rc_100_100/c105.txt ,1.265141719,1.330564722,5.171199524,12.31512809,,,,,,,
c_r_rc_100_100/c105.txt ,1.336288171,1.386379057,3.748509284,8.772262096,,,,,,,
c_r_rc_100_100/c105.txt ,1.348215727,1.348215727,0,4.47570014,,,,,,,
c_r_rc_100_100/c105.txt ,1.325614466,1.387326069,4.655320564,5.124207973,,,,,,,
c_r_rc_100_100/c105.txt ,1.220347337,1.300146645,6.53906516,9.461527824,,,,,,,
c_r_rc_100_100/c105.txt ,1.255623004,1.289856446,2.72641091,6.000528097,,,,,,,
c_r_rc_100_100/c105.txt ,1.299370373,1.299370373,0,4.682440043,,,,,,,
c_r_rc_100_100/c105.txt ,1.3342624,1.387020637,3.954112524,14.91182613,,,,,,,
c_r_rc_100_100/c105.txt ,1.214513785,1.333925686,9.832074589,7.651949883,,,,,,,
c_r_rc_100_100/c105.txt ,1.254729035,1.308228706,4.263842559,6.439001083,,,,,,,
c_r_rc_100_100/c105.txt ,1.281802812,1.315863726,2.65726625,4.938318968,,,,,,,
c_r_rc_100_100/c105.txt ,1.284905752,1.363347299,6.104848284,6.438251019,,,,,,,
c_r_rc_100_100/c105.txt ,1.295903105,1.295903105,0,4.659515858,,,,,,,
c_r_rc_100_100/c105.txt ,1.327546396,1.397972322,5.304969093,11.45550108,,,,,,,
c_r_rc_100_100/c105.txt ,1.279610788,1.313671702,2.661818252,5.012862921,,,,,,,
c_r_rc_100_100/c105.txt ,1.27422332,1.293599549,1.520630514,8.52849412,,,,,,,
c_r_rc_100_100/c105.txt ,1.265879951,1.334041433,5.384513933,9.744374037,,,,,,,
c_r_rc_100_100/c105.txt ,1.318352916,1.33245102,1.069372511,8.907086134,,,,,,,
c_r_rc_100_100/c105.txt ,1.199493276,1.324508475,10.42233432,7.781820774,,,,,,,
c_r_rc_100_100/c105.txt ,1.203563562,1.339141153,11.26468058,9.043339968,,,,,,,
c_r_rc_100_100/c105.txt ,1.320998577,1.320998577,0,4.540534973,,,,,,,
c_r_rc_100_100/c105.txt ,1.256210241,1.324525061,5.438167755,5.197247028,,,,,,,
c_r_rc_100_100/c105.txt ,1.339551019,1.365703225,1.952311257,7.513839006,,,,,,,
c_r_rc_100_100/c105.txt ,1.28450858,1.363050279,6.11453279,8.549157858,,,,,,,
c_r_rc_100_100/c105.txt ,1.275522784,1.340244307,5.074117384,5.052051067,,,,,,,
c_r_rc_100_100/c105.txt ,1.268656134,1.330564722,4.879855627,7.058566093,,,,,,,
c_r_rc_100_100/c105.txt ,1.299611116,1.342475713,3.298263322,6.7549088,,,,,,,
c_r_rc_100_100/c105.txt ,1.313019993,1.384184418,5.419904112,7.619225979,,,,,,,
c_r_rc_100_100/c105.txt ,1.273913318,1.335624921,4.844254467,5.124951839,,,,,,,
c_r_rc_100_100/c105.txt ,1.403678554,1.407445584,0.268368419,4.8479321,,,,,,,
c_r_rc_100_100/c105.txt ,1.175288853,1.30525004,11.0578082,8.548408031,,,,,,,
c_r_rc_100_100/c105.txt ,1.324425297,1.324425297,0,4.533125877,,,,,,,
c_r_rc_100_100/c105.txt ,1.263652649,1.369857764,8.404612988,20.58948016,,,,,,,
c_r_rc_100_100/c105.txt ,1.300665806,1.358313924,4.432200612,11.98152494,,,,,,,
c_r_rc_100_100/c105.txt ,1.319795319,1.319795319,0,4.595695019,,,,,,,
c_r_rc_100_100/c105.txt ,1.363156524,1.363156524,0,4.656998873,,,,,,,
c_r_rc_100_100/c105.txt ,1.326382433,1.322840783,0.267015703,8.603610992,,,,,,,
c_r_rc_100_100/c105.txt ,1.268822415,1.344314168,5.949749325,11.07465601,,,,,,,
c_r_rc_100_100/c105.txt ,1.227076021,1.320266972,7.594553952,11.57194591,,,,,,,
c_r_rc_100_100/c105.txt ,1.282312915,1.328069286,3.568268716,8.939422846,,,,,,,
c_r_rc_100_100/c105.txt ,1.317857779,1.352243942,2.609246934,12.09818006,,,,,,,
c_r_rc_100_100/c105.txt ,1.322555648,1.40772918,6.440071677,8.567532063,,,,,,,
c_r_rc_100_100/c105.txt ,1.218404521,1.279076183,4.979599245,7.882267952,,,,,,,
c_r_rc_100_100/c105.txt ,1.276038135,1.383754918,8.441501812,16.79356503,,,,,,,
c_r_rc_100_100/c105.txt ,1.269556413,1.341662996,5.679667514,5.05535388,,,,,,,
c_r_rc_100_100/c105.txt ,1.243900742,1.296316295,4.213805091,6.373466969,,,,,,,
c_r_rc_100_100/c105.txt ,1.25817561,1.307448713,3.916234119,5.302717924,,,,,,,
c_r_rc_100_100/c105.txt ,1.22592375,1.282954894,4.652095531,7.60631299,,,,,,,
c_r_rc_100_100/c105.txt ,1.344814447,1.344814447,0,4.593800068,,,,,,,
c_r_rc_100_100/c105.txt ,1.198955507,1.331237997,11.03314412,9.835788012,,,,,,,
c_r_rc_100_100/c105.txt ,1.325449697,1.335819944,0.782394639,4.810074091,,,,,,,
c_r_rc_100_100/c105.txt ,1.218580594,1.304680886,7.065621431,7.295634985,,,,,,,
c_r_rc_100_100/c105.txt ,1.373073992,1.373073992,0,4.449095964,,,,,,,
c_r_rc_100_100/c105.txt ,1.255043084,1.327589495,5.780392089,7.188376904,,,,,,,
c_r_rc_100_100/c105.txt ,1.192141671,1.290058749,8.213543764,15.79473495,,,,,,,
c_r_rc_100_100/c105.txt ,1.347305346,1.347305346,0,4.614735842,,,,,,,
c_r_rc_100_100/c105.txt ,1.337706712,1.370042999,2.41729272,8.02402997,,,,,,,
c_r_rc_100_100/c105.txt ,1.320658267,1.320658267,0,4.469363928,,,,,,,
c_r_rc_100_100/c105.txt ,1.248904768,1.363050279,9.139648908,8.684259892,,,,,,,
c_r_rc_100_100/c105.txt ,1.30024004,1.30024004,0,4.387326956,,,,,,,
c_r_rc_100_100/c105.txt ,1.204204127,1.293015921,7.375144478,6.369456053,,,,,,,
c_r_rc_100_100/c105.txt ,1.255299859,1.286349226,2.473462131,5.113385201,,,,,,,
c_r_rc_100_100/c105.txt ,1.224628997,1.312867454,7.205321501,5.148814201,,,,,,,
c_r_rc_100_100/c105.txt ,1.292804409,1.313849195,1.627839912,10.72341204,,,,,,,
c_r_rc_100_100/c105.txt ,1.322553985,1.322553985,0,4.570010901,,,,,,,
c_r_rc_100_100/c105.txt ,1.354228346,1.39947408,3.341071289,6.35431695,,,,,,,
c_r_rc_100_100/c105.txt ,1.368665417,1.330281409,2.804484348,7.558760166,,,,,,,
c_r_rc_100_100/c105.txt ,1.324059058,1.389424781,4.936767899,8.166192055,,,,,,,
c_r_rc_100_100/c105.txt ,1.292560049,1.341193137,3.762539919,8.722101927,,,,,,,
c_r_rc_100_100/c105.txt ,1.233039813,1.321278269,7.156172536,5.051194191,,,,,,,
c_r_rc_100_100/c105.txt ,1.291637152,1.381575273,6.963110408,11.39403081,,,,,,,
c_r_rc_100_100/c105.txt ,1.317852084,1.321619114,0.285846188,5.060435057,,,,,,,
c_r_rc_100_100/c105.txt ,1.289360773,1.289360773,0,4.440247059,,,,,,,
c_r_rc_100_100/c105.txt ,1.288847697,1.322908611,2.642741543,4.996208906,,,,,,,
c_r_rc_100_100/c105.txt ,1.219619365,1.337007596,9.62498913,11.70226002,,,,,,,
c_r_rc_100_100/c105.txt ,1.286014098,1.320075011,2.648564551,4.902925015,,,,,,,
c_r_rc_100_100/c105.txt ,1.257895918,1.307169021,3.91710489,5.230675936,,,,,,,
c_r_rc_100_100/c105.txt ,1.354402,1.354402,0,4.679718971,,,,,,,
c_r_rc_100_100/c105.txt ,1.251792064,1.34379755,7.349901719,5.123739958,,,,,,,
c_r_rc_100_100/c105.txt ,1.25409727,1.309330357,4.4042108,5.527736902,,,,,,,
c_r_rc_100_100/c105.txt ,1.244657817,1.312742686,5.470167611,5.638482094,,,,,,,
c_r_rc_100_100/c105.txt ,1.36868696,1.36868696,0,4.47051096,,,,,,,
c_r_rc_100_100/c105.txt ,1.262053737,1.374895697,8.941137455,8.470767021,,,,,,,
